respondent_id,sex,age,age_10,age_5,job_group,job,area,area_group,area_capital,SQ3_에스프레소,SQ3_아메리카노,SQ3_카페라떼,SQ3_카푸치노,SQ3_콜드브루,SQ3_콜드브루라떼,SQ3_드립핸드드립,SQ3_달콤한커피류,SQ3_얼음갈린커피,SQ3_기본티,SQ3_달콤한티,SQ3_과일티에이드,SQ3_얼음갈린티,SQ3_스무디쉐이크,SQ3_주스에이드,SQ4_1순위,SQ4_2순위,SQ4_3순위,visit_스타벅스,스타벅스_Q9_에스프레소베이스,스타벅스_Q9_우유베이스커피,스타벅스_Q9_아이스크림커피,스타벅스_Q9_우유베이스티,스타벅스_Q9_티차류,스타벅스_Q9_스무디프라페,스타벅스_Q9_주스에이드,스타벅스_Q8_평일아침,스타벅스_Q8_평일오전,스타벅스_Q8_평일점심,스타벅스_Q8_평일오후,스타벅스_Q8_평일저녁,스타벅스_Q8_평일밤,스타벅스_Q8_주말아침,스타벅스_Q8_주말오전,스타벅스_Q8_주말점심,스타벅스_Q8_주말오후,스타벅스_Q8_주말저녁,스타벅스_Q8_주말밤,visit_투썸플레이스,투썸플레이스_Q9_에스프레소베이스,투썸플레이스_Q9_우유베이스커피,투썸플레이스_Q9_아이스크림커피,투썸플레이스_Q9_우유베이스티,투썸플레이스_Q9_티차류,투썸플레이스_Q9_스무디프라페,투썸플레이스_Q9_주스에이드,투썸플레이스_Q8_평일아침,투썸플레이스_Q8_평일오전,투썸플레이스_Q8_평일점심,투썸플레이스_Q8_평일오후,투썸플레이스_Q8_평일저녁,투썸플레이스_Q8_평일밤,투썸플레이스_Q8_주말아침,투썸플레이스_Q8_주말오전,투썸플레이스_Q8_주말점심,투썸플레이스_Q8_주말오후,투썸플레이스_Q8_주말저녁,투썸플레이스_Q8_주말밤,visit_이디야,이디야_Q9_에스프레소베이스,이디야_Q9_우유베이스커피,이디야_Q9_아이스크림커피,이디야_Q9_우유베이스티,이디야_Q9_티차류,이디야_Q9_스무디프라페,이디야_Q9_주스에이드,이디야_Q8_평일아침,이디야_Q8_평일오전,이디야_Q8_평일점심,이디야_Q8_평일오후,이디야_Q8_평일저녁,이디야_Q8_평일밤,이디야_Q8_주말아침,이디야_Q8_주말오전,이디야_Q8_주말점심,이디야_Q8_주말오후,이디야_Q8_주말저녁,이디야_Q8_주말밤,visit_메가커피,메가커피_Q9_에스프레소베이스,메가커피_Q9_우유베이스커피,메가커피_Q9_아이스크림커피,메가커피_Q9_우유베이스티,메가커피_Q9_티차류,메가커피_Q9_스무디프라페,메가커피_Q9_주스에이드,메가커피_Q8_평일아침,메가커피_Q8_평일오전,메가커피_Q8_평일점심,메가커피_Q8_평일오후,메가커피_Q8_평일저녁,메가커피_Q8_평일밤,메가커피_Q8_주말아침,메가커피_Q8_주말오전,메가커피_Q8_주말점심,메가커피_Q8_주말오후,메가커피_Q8_주말저녁,메가커피_Q8_주말밤,visit_컴포즈커피,컴포즈커피_Q9_에스프레소베이스,컴포즈커피_Q9_우유베이스커피,컴포즈커피_Q9_아이스크림커피,컴포즈커피_Q9_우유베이스티,컴포즈커피_Q9_티차류,컴포즈커피_Q9_스무디프라페,컴포즈커피_Q9_주스에이드,컴포즈커피_Q8_평일아침,컴포즈커피_Q8_평일오전,컴포즈커피_Q8_평일점심,컴포즈커피_Q8_평일오후,컴포즈커피_Q8_평일저녁,컴포즈커피_Q8_평일밤,컴포즈커피_Q8_주말아침,컴포즈커피_Q8_주말오전,컴포즈커피_Q8_주말점심,컴포즈커피_Q8_주말오후,컴포즈커피_Q8_주말저녁,컴포즈커피_Q8_주말밤,visit_뺵다방,뺵다방_Q9_에스프레소베이스,뺵다방_Q9_우유베이스커피,뺵다방_Q9_아이스크림커피,뺵다방_Q9_우유베이스티,뺵다방_Q9_티차류,뺵다방_Q9_스무디프라페,뺵다방_Q9_주스에이드,뺵다방_Q8_평일아침,뺵다방_Q8_평일오전,뺵다방_Q8_평일점심,뺵다방_Q8_평일오후,뺵다방_Q8_평일저녁,뺵다방_Q8_평일밤,뺵다방_Q8_주말아침,뺵다방_Q8_주말오전,뺵다방_Q8_주말점심,뺵다방_Q8_주말오후,뺵다방_Q8_주말저녁,뺵다방_Q8_주말밤
R1529,남,30,30대,30~34,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,아메리카노,주스에이드,콜드브루,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R1530,남,30,30대,30~34,직장인,사무/기술직,인천,서울외수도권,수도권,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,아메리카노,스무디쉐이크,카페라떼,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R1531,여,55,50대,55~59,직장인,경영/관리직,경기,서울외수도권,수도권,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,카페라떼,과일티에이드,얼음갈린커피,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1532,남,32,30대,30~34,직장인,사무/기술직,전남,기타지역,비수도권,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,달콤한커피류,과일티에이드,,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1533,남,32,30대,30~34,기타직업,무직,충북,기타지역,비수도권,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,달콤한커피류,드립핸드드립,아메리카노,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1534,여,39,30대,35~39,직장인,사무/기술직,서울,서울,수도권,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,카페라떼,얼음갈린커피,스무디쉐이크,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R1535,남,47,40대,45~49,직장인,사무/기술직,충남,기타지역,비수도권,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,아메리카노,카페라떼,달콤한티,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R1536,여,26,20대,25~29,대학(원)생,대학생,광주,5대광역시,비수도권,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,달콤한커피류,아메리카노,카페라떼,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1537,여,38,30대,35~39,직장인,사무/기술직,강원,기타지역,비수도권,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,드립핸드드립,,,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R1538,남,23,20대,20~24,직장인,사무/기술직,전남,기타지역,비수도권,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,달콤한커피류,기본티,과일티에이드,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1539,여,54,50대,50~54,직장인,자영업,경북,기타지역,비수도권,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,콜드브루,아메리카노,기본티,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R1540,여,39,30대,35~39,직장인,판매/영업 서비스직,서울,서울,수도권,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,카페라떼,스무디쉐이크,카푸치노,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1541,여,31,30대,30~34,직장인,사무/기술직,부산,5대광역시,비수도권,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,아메리카노,카페라떼,달콤한커피류,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1542,남,48,40대,45~49,직장인,자유/전문직,경북,기타지역,비수도권,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,아메리카노,카페라떼,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
R1543,여,44,40대,40~44,대학(원)생,대학생,경남,기타지역,비수도권,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,아메리카노,과일티에이드,달콤한커피류,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1544,여,26,20대,25~29,직장인,자영업,대구,5대광역시,비수도권,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,아메리카노,카페라떼,과일티에이드,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1545,여,51,50대,50~54,기타직업,무직,서울,서울,수도권,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,아메리카노,스무디쉐이크,주스에이드,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R1546,여,50,50대,50~54,기타직업,자유/전문직,광주,5대광역시,비수도권,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,아메리카노,카페라떼,콜드브루라떼,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1547,남,40,40대,40~44,직장인,사무/기술직,충북,기타지역,비수도권,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,에스프레소,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1548,남,54,50대,50~54,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,아메리카노,스무디쉐이크,달콤한커피류,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1549,남,43,40대,40~44,직장인,사무/기술직,서울,서울,수도권,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,얼음갈린티,아메리카노,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1550,여,47,40대,45~49,전업주부,전업주부,광주,5대광역시,비수도권,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,얼음갈린커피,달콤한커피류,아메리카노,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1551,남,47,40대,45~49,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,달콤한커피류,아메리카노,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
R1552,남,30,30대,30~34,대학(원)생,대학생,경기,서울외수도권,수도권,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,아메리카노,카페라떼,드립핸드드립,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,,,,,,,,,,,,,,,,,,
R1553,여,45,40대,45~49,직장인,사무/기술직,경기,서울외수도권,수도권,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,달콤한커피류,스무디쉐이크,주스에이드,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1554,여,21,20대,20~24,직장인,사무/기술직,서울,서울,수도권,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,달콤한커피류,과일티에이드,아메리카노,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1555,남,36,30대,35~39,대학(원)생,대학생,경기,서울외수도권,수도권,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,얼음갈린티,카페라떼,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R1556,여,20,20대,20~24,대학(원)생,대학생,서울,서울,수도권,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,카페라떼,에스프레소,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1557,남,25,20대,25~29,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,아메리카노,주스에이드,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1558,남,28,20대,25~29,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,주스에이드,달콤한커피류,아메리카노,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1559,여,25,20대,25~29,직장인,기능/작업직,경기,서울외수도권,수도권,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,콜드브루,아메리카노,스무디쉐이크,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R1560,여,30,30대,30~34,직장인,자유/전문직,서울,서울,수도권,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,달콤한커피류,드립핸드드립,카페라떼,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R1561,남,55,50대,55~59,대학(원)생,대학생,경기,서울외수도권,수도권,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,아메리카노,기본티,콜드브루,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
