id,session_id,created_at,preferred_category,recommendation_type,recommended_menu_id,was_clicked,led_to_order
8599,43281,2025-04-12 19:28:00,frappe,suggest,26,1,1
8600,43284,2025-05-09 21:30:00,frappe,suggest,12,1,1
8601,43284,2025-05-09 21:30:00,tea,situation,28,0,0
8602,43297,2025-12-24 09:53:00,ade,situation,24,0,0
8603,43298,2025-03-03 09:52:00,latte,situation,4,1,1
8604,43298,2025-03-03 09:52:00,latte,situation,5,0,0
8605,43299,2025-08-23 12:14:00,tea,situation,31,0,0
8606,43299,2025-08-23 12:14:00,tea,situation,30,0,0
8607,43307,2025-02-01 15:36:00,cappuccino,situation,6,1,1
8608,43308,2025-06-05 12:45:00,drip,situation,9,1,0
8609,43308,2025-06-05 12:45:00,americano,situation,3,0,0
8610,43309,2025-03-27 15:32:00,smoothie,situation,32,1,1
8611,43309,2025-03-27 15:32:00,americano,situation,2,1,1
8612,43311,2025-07-02 14:55:00,coldbrew,situation,8,1,1
8613,43319,2025-09-18 13:59:00,tea,situation,16,1,0
8614,43328,2025-02-26 15:23:00,smoothie,situation,21,1,1
8615,43328,2025-02-26 15:23:00,americano,situation,2,1,0
8616,43330,2025-10-12 22:13:00,tea,situation,15,0,0
8617,43332,2025-03-03 20:48:00,smoothie,situation,20,1,1
8618,43337,2025-09-25 14:21:00,frappe,suggest,25,1,0
8619,43337,2025-09-25 14:21:00,smoothie,situation,32,1,0
8620,43352,2025-01-27 13:41:00,tea,situation,30,0,0
8621,43352,2025-01-27 13:41:00,smoothie,situation,32,1,1
8622,43353,2025-03-25 09:27:00,tea,suggest,28,1,1
8623,43369,2025-02-21 09:49:00,latte,situation,5,0,0
8624,43378,2025-01-02 20:55:00,smoothie,situation,20,0,0
8625,43380,2025-09-04 11:55:00,coldbrew,situation,8,1,1
8626,43383,2025-01-12 16:38:00,frappe,situation,25,1,1
8627,43383,2025-01-12 16:38:00,tea,situation,16,1,1
8628,43405,2025-12-20 09:01:00,drip,situation,9,1,0
8629,43407,2025-12-03 13:31:00,tea,situation,27,0,0
8630,43415,2025-01-02 11:54:00,smoothie,situation,21,1,0
8631,43429,2025-01-30 13:39:00,latte,situation,5,1,0
8632,43432,2025-07-06 07:37:00,smoothie,suggest,32,1,1
8633,43435,2025-06-24 14:59:00,frappe,suggest,25,0,0
8634,43462,2025-01-15 14:17:00,ade,situation,18,1,1
8635,43463,2025-03-25 09:07:00,tea,situation,17,0,0
8636,43465,2025-02-27 07:56:00,tea,situation,29,0,0
8637,43467,2025-06-03 15:45:00,latte,suggest,10,1,0
8638,43476,2025-03-24 14:16:00,frappe,situation,13,1,0
8639,43476,2025-03-24 14:16:00,juice,situation,22,0,0
8640,43481,2025-10-27 12:02:00,frappe,situation,12,1,0
8641,43501,2025-10-23 12:43:00,latte,situation,11,1,0
8642,43505,2025-04-20 17:26:00,frappe,suggest,25,0,0
8643,43506,2025-02-07 09:40:00,tea,situation,30,0,0
8644,43509,2025-08-18 13:14:00,juice,situation,22,0,0
8645,43511,2025-06-20 12:18:00,americano,suggest,3,1,1
8646,43516,2025-09-30 15:20:00,latte,situation,11,0,0
8647,43518,2025-01-31 18:00:00,americano,situation,2,1,0
8648,43520,2025-01-09 12:03:00,tea,situation,15,1,1
8649,43521,2025-07-19 07:39:00,latte,situation,4,0,0
8650,43528,2025-12-08 09:18:00,tea,situation,31,0,0
8651,43531,2025-10-13 21:35:00,latte,situation,4,1,1
8652,43552,2025-01-11 14:38:00,tea,situation,29,1,0
8653,43560,2025-03-31 07:03:00,latte,suggest,10,1,1
8654,43566,2025-08-27 19:05:00,frappe,suggest,13,1,1
8655,43573,2025-02-04 16:13:00,ade,situation,18,1,0
8656,43579,2025-03-27 08:16:00,latte,suggest,4,1,1
8657,43591,2025-02-21 11:15:00,latte,situation,11,1,1
8658,43594,2025-10-04 09:14:00,tea,suggest,29,1,1
8659,43594,2025-10-04 09:14:00,smoothie,situation,20,1,0
8660,43595,2025-01-09 14:37:00,tea,suggest,27,0,0
8661,43595,2025-01-09 14:37:00,tea,situation,17,0,0
8662,43604,2025-04-15 13:08:00,ade,situation,24,1,0
8663,43604,2025-04-15 13:08:00,tea,situation,16,1,1
8664,43605,2025-07-09 20:52:00,tea,situation,15,1,1
8665,43605,2025-07-09 20:52:00,frappe,situation,25,1,0
8666,43609,2025-03-31 11:55:00,tea,situation,30,1,1
8667,43611,2025-10-18 07:26:00,espresso,situation,1,1,0
8668,43630,2025-08-13 16:57:00,non-coffee,suggest,14,0,0
8669,43631,2025-08-25 09:59:00,smoothie,situation,21,1,1
8670,43631,2025-08-25 09:59:00,drip,suggest,9,0,0
8671,43633,2025-04-01 12:11:00,tea,suggest,30,1,1
8672,43641,2025-11-26 20:13:00,tea,situation,28,1,1
8673,43642,2025-07-08 17:37:00,espresso,situation,1,1,1
8674,43645,2025-03-08 16:47:00,cappuccino,situation,6,0,0
8675,43657,2025-08-16 08:00:00,frappe,suggest,26,1,0
8676,43660,2025-11-03 15:26:00,frappe,situation,13,0,0
8677,43660,2025-11-03 15:26:00,frappe,suggest,13,0,0
8678,43663,2025-04-25 08:27:00,americano,situation,2,0,0
8679,43664,2025-04-03 08:01:00,tea,situation,30,1,1
8680,43664,2025-04-03 08:01:00,juice,situation,22,1,1
8681,43669,2025-06-23 17:08:00,tea,suggest,16,1,0
8682,43673,2025-07-15 17:56:00,tea,situation,29,1,1
8683,43678,2025-09-03 07:01:00,latte,situation,5,0,0
8684,43689,2025-12-05 07:07:00,tea,situation,28,0,0
8685,43697,2025-04-25 20:02:00,latte,situation,5,0,0
8686,43713,2025-02-12 16:29:00,frappe,situation,12,0,0
8687,43716,2025-11-13 19:51:00,non-coffee,situation,14,1,1
8688,43728,2025-12-15 18:54:00,juice,suggest,22,1,0
8689,43728,2025-12-15 18:54:00,latte,suggest,11,0,0
8690,43729,2025-11-22 11:28:00,latte,situation,23,0,0
8691,43750,2025-08-01 18:13:00,tea,suggest,30,0,0
8692,43750,2025-08-01 18:13:00,tea,situation,29,0,0
8693,43753,2025-12-21 16:49:00,smoothie,situation,20,0,0
8694,43756,2025-09-19 11:45:00,americano,situation,2,0,0
8695,43763,2025-07-26 17:30:00,frappe,situation,13,1,0
8696,43763,2025-07-26 17:30:00,ade,suggest,19,0,0
8697,43767,2025-10-24 07:42:00,frappe,situation,13,1,1
8698,43767,2025-10-24 07:42:00,tea,situation,30,0,0
8699,43768,2025-09-16 13:13:00,coldbrew,situation,7,0,0
8700,43768,2025-09-16 13:13:00,americano,situation,2,0,0
8701,43772,2025-10-03 12:24:00,latte,situation,4,1,1
8702,43776,2025-12-28 12:01:00,smoothie,situation,20,1,1
8703,43780,2025-09-04 13:14:00,tea,situation,28,0,0
8704,43786,2025-07-10 17:05:00,cappuccino,situation,6,1,1
8705,43788,2025-04-20 20:41:00,tea,situation,16,1,0
8706,43788,2025-04-20 20:41:00,coldbrew,situation,7,1,1
8707,43794,2025-10-02 13:56:00,smoothie,situation,20,1,0
8708,43794,2025-10-02 13:56:00,ade,situation,19,1,0
8709,43808,2025-08-02 18:05:00,tea,suggest,29,1,1
8710,43827,2025-01-26 17:54:00,frappe,situation,26,0,0
8711,43828,2025-10-16 13:46:00,ade,situation,24,0,0
8712,43839,2025-08-06 11:26:00,coldbrew,situation,8,1,0
8713,43842,2025-02-25 19:34:00,frappe,situation,26,0,0
8714,43844,2025-06-25 14:00:00,frappe,suggest,13,1,0
8715,43864,2025-04-05 09:02:00,tea,situation,31,0,0
8716,43864,2025-04-05 09:02:00,tea,situation,27,1,0
8717,43880,2025-01-26 16:18:00,ade,situation,24,1,1
8718,43886,2025-03-09 14:45:00,latte,situation,23,0,0
8719,43886,2025-03-09 14:45:00,tea,suggest,28,0,0
8720,43902,2025-08-24 18:51:00,latte,suggest,4,1,0
8721,43909,2025-07-31 12:04:00,espresso,situation,1,1,0
8722,43919,2025-05-01 17:15:00,tea,situation,28,1,0
8723,43924,2025-05-17 21:04:00,frappe,situation,12,1,0
8724,43924,2025-05-17 21:04:00,smoothie,situation,32,0,0
8725,43925,2025-06-07 17:59:00,non-coffee,situation,14,0,0
8726,43932,2025-06-17 07:46:00,smoothie,suggest,21,1,1
8727,43934,2025-11-15 12:17:00,tea,suggest,27,0,0
8728,43943,2025-02-04 08:44:00,coldbrew,suggest,7,1,1
8729,43943,2025-02-04 08:44:00,tea,situation,30,0,0
8730,43945,2025-03-20 14:33:00,espresso,suggest,1,1,0
8731,43950,2025-08-15 09:00:00,drip,suggest,9,0,0
8732,43965,2025-02-17 16:08:00,frappe,situation,12,0,0
8733,43967,2025-06-17 09:31:00,tea,situation,16,0,0
8734,43970,2025-03-21 16:31:00,tea,suggest,30,1,1
8735,43978,2025-09-11 08:53:00,americano,situation,2,0,0
8736,43980,2025-04-14 11:51:00,latte,situation,10,1,1
8737,43981,2025-11-10 12:10:00,ade,suggest,18,0,0
8738,43986,2025-07-19 11:24:00,latte,situation,5,0,0
8739,43993,2025-02-24 14:00:00,smoothie,situation,21,0,0
8740,43996,2025-08-01 17:13:00,tea,situation,31,0,0
8741,43998,2025-03-01 08:43:00,smoothie,situation,21,0,0
8742,43998,2025-03-01 08:43:00,frappe,situation,26,0,0
8743,44009,2025-04-17 11:42:00,espresso,suggest,1,1,0
8744,44009,2025-04-17 11:42:00,coldbrew,situation,8,0,0
8745,44011,2025-12-17 08:06:00,tea,situation,29,1,1
8746,44011,2025-12-17 08:06:00,americano,situation,3,1,1
8747,44017,2025-01-23 14:33:00,frappe,situation,26,1,1
8748,44019,2025-07-22 11:42:00,latte,situation,5,0,0
8749,44032,2025-09-10 17:24:00,ade,suggest,18,1,1
8750,44032,2025-09-10 17:24:00,americano,situation,3,0,0
8751,44039,2025-03-15 12:33:00,coldbrew,situation,8,1,1
8752,44039,2025-03-15 12:33:00,coldbrew,situation,8,0,0
8753,44040,2025-09-15 12:22:00,smoothie,situation,20,1,0
8754,44041,2025-08-05 09:10:00,tea,situation,31,1,1
8755,44041,2025-08-05 09:10:00,ade,situation,19,0,0
8756,44046,2025-01-18 16:24:00,coldbrew,situation,7,0,0
8757,44051,2025-08-15 18:31:00,ade,situation,19,1,0
8758,44051,2025-08-15 18:31:00,espresso,situation,1,1,1
8759,44055,2025-03-15 18:03:00,espresso,situation,1,1,0
8760,44055,2025-03-15 18:03:00,non-coffee,situation,14,1,1
8761,44058,2025-11-29 07:32:00,latte,suggest,11,0,0
8762,44069,2025-08-01 14:58:00,smoothie,situation,32,0,0
8763,44069,2025-08-01 14:58:00,frappe,situation,13,0,0
8764,44073,2025-02-09 12:06:00,ade,situation,19,1,1
8765,44076,2025-04-02 08:32:00,latte,situation,5,1,1
8766,44076,2025-04-02 08:32:00,tea,suggest,28,1,0
8767,44081,2025-08-17 15:03:00,latte,situation,5,0,0
8768,44081,2025-08-17 15:03:00,frappe,situation,26,1,1
8769,44089,2025-02-11 12:46:00,smoothie,situation,32,1,0
8770,44116,2025-03-15 16:10:00,latte,suggest,11,1,1
8771,44125,2025-04-04 19:38:00,americano,situation,2,0,0
8772,44127,2025-10-06 08:31:00,americano,situation,3,1,1
8773,44133,2025-10-16 17:01:00,americano,situation,2,0,0
8774,44138,2025-06-12 15:39:00,tea,situation,29,1,0
8775,44141,2025-10-11 14:18:00,coldbrew,situation,7,1,1
8776,44152,2025-02-24 15:13:00,tea,situation,29,1,0
8777,44160,2025-09-19 11:39:00,ade,situation,24,1,0
8778,44160,2025-09-19 11:39:00,tea,suggest,15,1,1
8779,44164,2025-02-11 09:53:00,cappuccino,suggest,6,1,1
8780,44165,2025-08-09 09:10:00,tea,situation,17,1,0
8781,44186,2025-06-26 15:12:00,ade,situation,24,0,0
8782,44186,2025-06-26 15:12:00,tea,situation,30,0,0
8783,44188,2025-01-19 12:41:00,latte,situation,10,0,0
8784,44188,2025-01-19 12:41:00,tea,situation,30,1,0
8785,44203,2025-03-29 08:32:00,frappe,situation,12,1,0
8786,44209,2025-01-24 13:08:00,non-coffee,situation,14,0,0
8787,44213,2025-09-30 15:12:00,tea,suggest,27,1,1
8788,44213,2025-09-30 15:12:00,latte,suggest,10,0,0
8789,44223,2025-12-26 20:38:00,frappe,situation,25,0,0
8790,44225,2025-02-23 14:29:00,juice,situation,22,0,0
8791,44225,2025-02-23 14:29:00,frappe,situation,26,1,1
8792,44236,2025-11-10 15:55:00,smoothie,suggest,21,1,1
8793,44237,2025-08-20 20:08:00,latte,suggest,11,1,1
8794,44251,2025-09-23 20:05:00,non-coffee,situation,14,0,0
8795,44256,2025-10-11 12:31:00,coldbrew,situation,8,0,0
8796,44263,2025-03-20 15:50:00,tea,situation,16,0,0
8797,44280,2025-04-07 13:48:00,tea,situation,30,1,1
8798,44285,2025-06-25 15:33:00,coldbrew,situation,7,0,0
8799,44300,2025-06-06 21:52:00,tea,suggest,17,1,1
8800,44303,2025-06-17 07:39:00,latte,suggest,23,1,1
8801,44303,2025-06-17 07:39:00,tea,suggest,16,0,0
8802,44306,2025-12-24 12:01:00,latte,situation,5,1,1
8803,44314,2025-02-01 13:16:00,smoothie,situation,32,1,1
8804,44318,2025-07-23 15:33:00,tea,situation,29,1,0
8805,44325,2025-04-02 14:14:00,ade,situation,19,1,0
8806,44325,2025-04-02 14:14:00,ade,suggest,18,1,0
8807,44327,2025-12-04 08:59:00,frappe,situation,26,0,0
8808,44338,2025-07-18 15:47:00,smoothie,suggest,21,1,1
8809,44347,2025-09-21 12:38:00,tea,situation,31,0,0
8810,44352,2025-07-15 17:03:00,tea,situation,29,1,1
8811,44363,2025-06-03 13:08:00,frappe,situation,25,1,0
8812,44369,2025-06-15 11:35:00,ade,situation,24,1,1
8813,44371,2025-11-12 15:38:00,frappe,situation,25,1,0
8814,44380,2025-10-30 19:06:00,frappe,situation,12,1,0
8815,44386,2025-09-10 14:39:00,americano,situation,2,1,0
8816,44393,2025-11-09 12:57:00,tea,situation,28,0,0
8817,44394,2025-01-14 12:05:00,tea,situation,16,0,0
8818,44394,2025-01-14 12:05:00,ade,suggest,18,0,0
8819,44396,2025-07-17 18:31:00,smoothie,suggest,32,0,0
8820,44396,2025-07-17 18:31:00,smoothie,situation,21,1,0
8821,44401,2025-10-19 17:47:00,ade,suggest,19,1,0
8822,44401,2025-10-19 17:47:00,smoothie,situation,32,1,1
8823,44411,2025-08-03 07:31:00,smoothie,situation,32,0,0
8824,44427,2025-03-06 15:23:00,tea,situation,29,0,0
8825,44433,2025-11-05 08:52:00,drip,situation,9,1,1
8826,44433,2025-11-05 08:52:00,drip,situation,9,1,1
8827,44434,2025-06-19 17:41:00,tea,suggest,31,1,1
8828,44438,2025-09-07 18:09:00,tea,suggest,30,0,0
8829,44438,2025-09-07 18:09:00,tea,suggest,31,0,0
8830,44439,2025-03-07 08:31:00,latte,situation,5,0,0
8831,44439,2025-03-07 08:31:00,smoothie,situation,32,1,1
8832,44445,2025-08-22 15:59:00,smoothie,situation,20,1,1
8833,44456,2025-02-02 16:50:00,frappe,situation,26,0,0
8834,44456,2025-02-02 16:50:00,latte,situation,10,0,0
8835,44464,2025-02-18 14:55:00,coldbrew,suggest,8,0,0
8836,44464,2025-02-18 14:55:00,tea,situation,29,1,1
8837,44476,2025-04-15 19:51:00,tea,situation,27,1,0
8838,44476,2025-04-15 19:51:00,latte,situation,4,0,0
8839,44477,2025-03-12 17:32:00,latte,situation,23,0,0
8840,44482,2025-07-08 14:06:00,smoothie,situation,32,1,1
8841,44492,2025-03-10 07:21:00,coldbrew,situation,7,0,0
8842,44498,2025-12-22 14:48:00,latte,suggest,5,0,0
8843,44498,2025-12-22 14:48:00,frappe,situation,25,0,0
8844,44499,2025-05-31 08:38:00,ade,situation,24,1,1
8845,44507,2025-10-12 08:02:00,espresso,situation,1,1,1
8846,44507,2025-10-12 08:02:00,smoothie,situation,32,1,1
8847,44526,2025-10-18 08:36:00,latte,situation,5,1,1
8848,44532,2025-04-23 20:32:00,non-coffee,situation,14,1,1
8849,44539,2025-07-14 09:59:00,coldbrew,suggest,8,1,0
8850,44542,2025-12-06 16:19:00,tea,suggest,31,1,0
8851,44542,2025-12-06 16:19:00,ade,situation,19,1,0
8852,44544,2025-12-13 08:34:00,ade,suggest,18,0,0
8853,44544,2025-12-13 08:34:00,smoothie,suggest,32,0,0
8854,44555,2025-10-24 20:51:00,tea,situation,15,1,0
8855,44555,2025-10-24 20:51:00,latte,suggest,10,1,1
8856,44579,2025-08-03 16:39:00,smoothie,suggest,20,1,0
8857,44582,2025-01-07 21:20:00,latte,situation,23,0,0
8858,44582,2025-01-07 21:20:00,smoothie,situation,20,1,0
8859,44591,2025-11-30 14:13:00,non-coffee,situation,14,1,1
8860,44591,2025-11-30 14:13:00,tea,situation,15,0,0
8861,44592,2025-01-26 13:04:00,coldbrew,situation,8,1,1
8862,44606,2025-07-17 18:19:00,tea,situation,31,1,1
8863,44606,2025-07-17 18:19:00,tea,suggest,28,1,0
8864,44607,2025-12-13 08:16:00,tea,suggest,28,1,1
8865,44609,2025-10-25 09:15:00,frappe,suggest,13,0,0
8866,44616,2025-03-13 11:09:00,coldbrew,situation,7,0,0
8867,44616,2025-03-13 11:09:00,americano,situation,3,0,0
8868,44622,2025-10-13 14:09:00,coldbrew,situation,8,0,0
8869,44627,2025-05-13 15:53:00,ade,situation,19,0,0
8870,44628,2025-03-18 11:37:00,coldbrew,situation,7,0,0
8871,44628,2025-03-18 11:37:00,tea,situation,17,0,0
8872,44639,2025-11-29 22:05:00,ade,situation,24,0,0
8873,44652,2025-10-19 14:16:00,ade,situation,18,1,1
8874,44652,2025-10-19 14:16:00,latte,situation,23,1,0
8875,44682,2025-03-08 09:02:00,tea,situation,29,0,0
8876,44683,2025-03-22 09:19:00,tea,situation,16,0,0
8877,44690,2025-10-07 08:01:00,ade,situation,24,1,0
8878,44695,2025-08-14 18:38:00,latte,suggest,23,1,0
8879,44697,2025-11-14 14:22:00,smoothie,situation,20,0,0
8880,44699,2025-02-18 17:27:00,juice,situation,22,0,0
8881,44703,2025-11-20 11:49:00,ade,suggest,19,1,0
8882,44717,2025-10-09 14:15:00,latte,suggest,10,0,0
8883,44717,2025-10-09 14:15:00,smoothie,suggest,20,0,0
8884,44721,2025-09-16 09:08:00,americano,situation,2,1,1
8885,44721,2025-09-16 09:08:00,tea,situation,28,0,0
8886,44729,2025-12-31 09:05:00,non-coffee,situation,14,0,0
8887,44738,2025-03-02 11:05:00,tea,situation,17,1,0
8888,44743,2025-02-09 09:44:00,coldbrew,suggest,7,1,1
8889,44748,2025-05-07 13:15:00,frappe,suggest,26,1,1
8890,44751,2025-09-02 20:55:00,tea,situation,28,1,1
8891,44752,2025-09-03 14:45:00,ade,suggest,24,1,0
8892,44766,2025-02-06 14:11:00,latte,situation,5,1,1
8893,44776,2025-01-29 12:12:00,frappe,situation,12,0,0
8894,44780,2025-03-28 12:15:00,tea,situation,16,0,0
8895,44788,2025-09-03 09:08:00,latte,situation,11,0,0
8896,44790,2025-10-03 09:24:00,tea,suggest,17,0,0
8897,44802,2025-06-24 13:35:00,coldbrew,suggest,8,1,0
8898,44802,2025-06-24 13:35:00,latte,situation,4,0,0
8899,44820,2025-07-28 08:56:00,smoothie,situation,20,1,1
8900,44828,2025-06-28 09:26:00,tea,situation,28,1,1
8901,44828,2025-06-28 09:26:00,ade,situation,19,1,1
8902,44835,2025-09-23 09:16:00,tea,situation,28,1,1
8903,44840,2025-03-29 09:36:00,tea,situation,17,0,0
8904,44840,2025-03-29 09:36:00,drip,suggest,9,1,0
8905,44841,2025-08-22 15:16:00,americano,suggest,2,0,0
8906,44848,2025-08-09 18:15:00,ade,suggest,18,1,0
8907,44850,2025-08-29 09:48:00,drip,situation,9,1,1
8908,44868,2025-12-12 18:04:00,tea,suggest,28,0,0
8909,44882,2025-02-02 14:34:00,frappe,situation,13,0,0
8910,44886,2025-05-14 15:25:00,smoothie,situation,32,1,1
8911,44891,2025-01-07 12:33:00,latte,situation,23,1,1
8912,44908,2025-08-30 17:43:00,frappe,situation,25,1,1
8913,44909,2025-09-08 12:08:00,smoothie,situation,32,0,0
8914,44909,2025-09-08 12:08:00,smoothie,suggest,21,0,0
8915,44919,2025-01-20 08:32:00,tea,situation,29,0,0
8916,44932,2025-10-21 09:34:00,latte,suggest,10,1,1
8917,44934,2025-02-07 08:24:00,tea,situation,29,1,0
8918,44934,2025-02-07 08:24:00,latte,situation,4,0,0
8919,44941,2025-08-19 20:11:00,latte,situation,23,0,0
8920,44941,2025-08-19 20:11:00,tea,situation,17,0,0
8921,44943,2025-03-29 17:31:00,frappe,suggest,12,1,0
8922,44949,2025-11-12 12:18:00,juice,situation,22,0,0
8923,44954,2025-06-01 16:10:00,smoothie,situation,21,1,1
8924,44959,2025-03-17 13:45:00,tea,situation,15,1,1
8925,44961,2025-05-08 08:49:00,americano,suggest,2,0,0
8926,44961,2025-05-08 08:49:00,frappe,situation,12,1,1
8927,44970,2025-08-31 15:02:00,tea,situation,16,0,0
8928,44985,2025-12-07 22:45:00,coldbrew,suggest,7,1,0
8929,44987,2025-08-14 11:58:00,tea,situation,17,1,1
8930,44999,2025-07-21 13:33:00,espresso,suggest,1,0,0
8931,44999,2025-07-21 13:33:00,frappe,situation,25,0,0
8932,45011,2025-09-07 09:32:00,americano,situation,2,0,0
8933,45011,2025-09-07 09:32:00,tea,situation,16,1,0
8934,45012,2025-09-18 17:12:00,latte,situation,23,1,1
8935,45012,2025-09-18 17:12:00,americano,situation,3,1,1
8936,45016,2025-01-18 16:39:00,latte,situation,5,1,0
8937,45017,2025-08-19 14:49:00,smoothie,situation,32,0,0
8938,45025,2025-02-26 12:10:00,espresso,suggest,1,1,1
8939,45025,2025-02-26 12:10:00,tea,situation,30,0,0
8940,45046,2025-09-09 17:50:00,ade,suggest,18,0,0
8941,45062,2025-03-13 16:29:00,ade,situation,24,1,1
8942,45064,2025-12-11 18:58:00,tea,situation,15,0,0
8943,45064,2025-12-11 18:58:00,tea,suggest,28,1,1
8944,45065,2025-11-15 19:00:00,espresso,situation,1,0,0
8945,45065,2025-11-15 19:00:00,frappe,suggest,25,1,1
8946,45068,2025-06-16 17:34:00,cappuccino,situation,6,1,1
8947,45071,2025-04-06 08:56:00,tea,situation,31,0,0
8948,45086,2025-02-18 16:16:00,drip,situation,9,1,0
8949,45086,2025-02-18 16:16:00,americano,situation,2,1,1
8950,45091,2025-10-23 08:38:00,juice,situation,22,1,1
8951,45095,2025-01-22 09:12:00,tea,situation,29,1,0
8952,45106,2025-11-02 09:44:00,frappe,situation,12,1,1
8953,45114,2025-12-17 14:01:00,ade,situation,18,1,1
8954,45137,2025-04-08 14:34:00,frappe,situation,26,1,0
8955,45147,2025-07-08 12:48:00,tea,suggest,28,0,0
8956,45152,2025-09-03 12:34:00,smoothie,situation,21,0,0
8957,45155,2025-04-19 17:08:00,coldbrew,suggest,8,1,1
8958,45161,2025-04-05 13:37:00,ade,situation,24,1,0
8959,45167,2025-04-25 19:15:00,latte,situation,4,1,1
8960,45168,2025-01-06 08:00:00,tea,suggest,30,0,0
8961,45176,2025-04-04 08:16:00,juice,suggest,22,1,1
8962,45179,2025-09-05 08:36:00,tea,suggest,16,1,1
8963,45180,2025-03-22 17:54:00,smoothie,situation,32,0,0
8964,45192,2025-04-16 11:14:00,tea,situation,30,1,0
8965,45194,2025-01-21 19:39:00,tea,suggest,30,1,1
8966,45198,2025-03-03 13:01:00,smoothie,situation,21,0,0
8967,45199,2025-08-02 09:41:00,tea,situation,30,1,1
8968,45201,2025-09-20 08:15:00,ade,situation,24,1,1
8969,45205,2025-05-11 20:47:00,tea,situation,31,0,0
8970,45216,2025-10-22 17:42:00,ade,situation,18,1,0
8971,45236,2025-03-07 08:34:00,tea,situation,29,1,1
8972,45261,2025-11-04 07:06:00,smoothie,situation,21,1,0
8973,45266,2025-10-24 19:46:00,tea,suggest,31,0,0
8974,45268,2025-07-29 18:14:00,tea,situation,17,0,0
8975,45271,2025-06-23 12:41:00,non-coffee,situation,14,1,0
8976,45284,2025-08-06 08:52:00,tea,situation,31,0,0
8977,45288,2025-06-07 07:06:00,latte,situation,10,1,1
8978,45289,2025-07-25 12:23:00,frappe,situation,13,0,0
8979,45294,2025-07-28 16:29:00,americano,suggest,3,0,0
8980,45301,2025-01-28 16:35:00,frappe,suggest,12,1,1
8981,45302,2025-04-12 09:28:00,tea,situation,30,1,1
8982,45305,2025-07-13 07:08:00,tea,situation,27,1,0
8983,45315,2025-04-14 22:16:00,cappuccino,situation,6,0,0
8984,45319,2025-04-16 13:02:00,tea,situation,27,0,0
8985,45324,2025-09-01 08:02:00,frappe,situation,13,1,1
8986,45342,2025-06-25 09:14:00,smoothie,situation,20,0,0
8987,45358,2025-09-23 15:07:00,smoothie,suggest,21,0,0
8988,45371,2025-11-08 16:31:00,ade,suggest,18,1,0
8989,45377,2025-12-26 17:51:00,latte,situation,23,0,0
8990,45377,2025-12-26 17:51:00,ade,suggest,18,1,1
8991,45386,2025-08-23 08:10:00,smoothie,situation,32,0,0
8992,45386,2025-08-23 08:10:00,americano,situation,2,0,0
8993,45388,2025-04-05 15:43:00,tea,situation,27,1,1
8994,45389,2025-02-26 20:14:00,latte,suggest,4,1,0
8995,45402,2025-05-18 20:36:00,smoothie,situation,20,1,1
8996,45413,2025-07-04 09:39:00,ade,situation,18,1,1
8997,45415,2025-12-18 22:19:00,latte,suggest,4,0,0
8998,45416,2025-05-18 15:48:00,frappe,situation,25,0,0
8999,45416,2025-05-18 15:48:00,frappe,situation,12,0,0
9000,45421,2025-08-10 18:48:00,tea,situation,17,1,1
9001,45423,2025-08-01 17:10:00,smoothie,suggest,32,1,0
9002,45426,2025-10-01 13:35:00,latte,suggest,23,0,0
9003,45429,2025-05-01 12:44:00,ade,situation,18,0,0
